sample,ss_275_700_SEM,ss_275_295_SEM,ss_350_400_SEM,ss_275_700_HM,ss_275_295_HM,ss_350_400_HM,abs_254_SEM,abs_280_SEM,abs_320_SEM,abs_412_SEM,abs_440_SEM,abs_254_HM,abs_280_HM,abs_320_HM,abs_412_HM,abs_440_HM,SR_SEM,SR_HM
211411,0.02139322507399166,0.002129069846096031,0.02172040222816907,6.641405652675892,0.006871323466645121,7.081579155159725,1.8122450744443714,0.9801368131716263,0.3968441674623536,0.02598905256220542,-0.0011519757330558586,2.051159543019351,0.9967096166445324,0.3847459477162065,0.036068403985346505,0.007749365906446801,0.09802165833443231,0.000970309491158987
211412,0.019880502585478247,0.006746246396265369,0.019509862578597326,6.178327724698615,0.9147298107287295,-0.00191207367359942,1.4989399270485781,0.8583556894286734,0.3866042875473055,0.06065848091394863,0.034042808852228,1.6850928491696129,0.8731390152102748,0.3759241086615623,0.06944859529927663,0.04227250308380743,0.3457864641069345,-478.3967392881775
211413,0.01994829265663629,0.0008861996492593559,0.02012242853380695,6.201424402179791,0.0056063861801581875,6.489884744950521,1.8151071796097098,1.0354954694748013,0.4626287841498554,0.06830096553679742,0.03625827275144786,2.042137360247226,1.053452111659787,0.4496329173888918,0.07891131089781225,0.04618126685002155,0.044040392429297706,0.0008638652919869274
211414,0.019880460348181483,0.0006451398093025598,0.02006486184619523,6.1820433738261436,0.0052091049738389955,6.470068708127501,1.7852420480583895,1.0188451005283168,0.4544394969472432,0.06447548437028701,0.03263219744991501,2.0090193600377617,1.0367076086998663,0.44155124466621454,0.07493857337887633,0.04245271796951216,0.032152716238357436,0.0008051081385419414
211415,0.01981215836870293,0.0006801792357588643,0.020730150163074553,6.160447711928482,0.0051400131594175206,6.715888246304874,1.7769679786545476,1.0144080894574237,0.45157368095912603,0.06122254045334263,0.02919053063613301,1.9996921670539745,1.0323237557547527,0.43870742174175753,0.07169370864107757,0.03903959459825454,0.03281110992482964,0.0007653512046222016
211416,0.019914445260735752,0.0008327355053980094,0.020273641266493888,6.194256080946789,0.004837244675231135,6.548165132203867,1.8728106960635058,1.0647234340006662,0.47027573385857036,0.060326184667597024,0.026932766871957524,2.109159268999564,1.0835516578307802,0.4566616822114543,0.07130477315042627,0.037236562827974606,0.04107478742727217,0.000738717576232397
211417,0.0201943983584694,9.089253709458457e-05,0.02088354922150596,6.276018735607572,0.0046521692794997405,6.772436246068516,1.8231394331129978,1.0268566727720836,0.44642365284091995,0.052282041952758776,0.02081783501836271,2.0544220440311305,1.0447921826931903,0.4334945017150158,0.06292122190013957,0.030662018015810984,0.004352351036239715,0.0006869269950234502
211418,0.01996456974630765,0.0022265363014553454,0.020810230574730207,6.2066302383213525,0.005886323668695543,6.74576588878858,1.90149268441496,1.077576270873205,0.47247583767392265,0.05633487252033799,0.022559296934309223,2.141709158698979,1.096656452937007,0.45879739693604227,0.06752406857302462,0.033013490701645276,0.1069923897988435,0.0008725953087815537
211419,0.020092696623254205,0.00012103722220219143,0.021262553666496296,6.248093909783359,0.005171929719399916,6.914945002689305,1.7524421889525477,0.986381974981445,0.42612162019000893,0.043536366665784094,0.01276977807229275,1.9761788927112978,1.0040150832568668,0.4134921042836664,0.053806106176842325,0.022328981871921325,0.005692506370620547,0.000747935047551136
211420,0.02021347807590927,0.0015742977135067848,0.022227487433336527,6.285156234529143,0.005324558037399787,7.270855409143454,1.7605795707670575,0.9860838044633575,0.4218834988532122,0.039167763373169275,0.008657726681598497,1.9866110151732097,1.0037327687817945,0.4092626954917493,0.049450596682493464,0.018182243278508745,0.07082661583898464,0.0007323152143424412
211712,0.017832981142179224,0.004928939960796762,0.012602470242249421,5.562212840985818,0.3998656442095438,3.708408168583642,1.8854512473135798,1.1463565062155778,0.5643250244205243,0.11349738279392133,0.07088481911908918,2.1079132028666345,1.1674177244933874,0.5487409393407157,0.12487122529412023,0.08268885302700188,0.3911090338680294,0.10782676178880952
211713,0.017447562164509718,0.004136980268031044,0.005402456079336104,5.453784248766201,0.1730572954367507,1.0225327576976377,1.8524368395626085,1.1370612007804282,0.5665380447456928,0.11491235928727797,0.07104380205298347,2.0721633194354117,1.1589497996518159,0.550589621561047,0.12590402933558148,0.08278107278235652,0.7657591671785379,0.16924376665096888
211714,0.02039226461473073,0.004013308524610517,0.019033744717635595,6.342897677559093,0.13834411188002732,6.091741358172262,1.988567617366123,1.1203052731545855,0.49147890468841815,0.06910858753649352,0.03586933208667186,2.240582844343675,1.1389804937424115,0.4771497593849364,0.08048255740049255,0.04638599077387018,0.21085228283491747,0.022710109268581198
211715,0.02222238690027524,0.005451227066845837,0.024456688541899984,6.898847853811633,0.5470652504156025,8.096877069935408,1.8567526470414433,0.9892613430240702,0.3973556718015303,0.03763179099064763,0.012852120380616061,2.1040859720633995,1.0046319002518818,0.38528015067917565,0.047387513271202275,0.0212623933687594,0.2228930976287579,0.06756496927030246
211716,0.022575760358215107,0.004403254478977992,0.024562913618822964,7.008854193508749,0.24804272518086262,8.13432252171225,1.8828765145166522,0.9929360813955362,0.3926481845101742,0.034746430441378526,0.010722921885386153,2.136628637740501,1.0081974313283133,0.3805570246482329,0.04441522261435481,0.018968542625617205,0.17926433921111484,0.030493347727334814
211717,0.02198270652326985,0.005129207159115737,0.024390552208168034,6.824207847581971,0.45517130127573735,8.07196292481067,1.8948771794592842,1.0188244748364599,0.41639910280151876,0.04548613285831345,0.01948361925242988,2.1445402316453936,1.0346413147872235,0.4039836775664899,0.055571968090506754,0.028245584205726527,0.21029483528454276,0.05638917144635095
211719,0.02175618816387645,0.004198530486948849,0.022411631296060355,6.762772171016473,0.18957503544664794,7.340683470677566,1.8263252727098012,0.9874077621601923,0.40625075576280484,0.04399586900443632,0.018176568943595463,2.067716669013303,1.0031021974057674,0.3938598096469304,0.0537750297578759,0.02678644057474709,0.18733712113526027,0.02582525676306673
211720,0.02197854928765437,0.0051884861138770805,0.024567916104429394,6.828397018777132,0.472132286347512,8.136809879262781,1.8298136978522852,0.9828966704816695,0.40042793096580015,0.041721204618335436,0.01656675401554117,2.0725626361364493,0.9983316718893079,0.38823676637933024,0.051422900049311326,0.025027324900565414,0.21118950796732974,0.058024249472852195
213111,0.0172698211119322,0.012151585724339168,0.015297936445611574,5.40068007460977,2.455013234439786,4.701655890897694,3.506666532047145,2.1566147655209673,1.0736257862262355,0.20767327931608962,0.12249667163845883,3.921364372882201,2.1978062070911593,1.042492462185096,0.22854045920221933,0.14507378300731827,0.7943284224994294,0.5221592756697996
213112,0.0181252047565279,0.012075167569744234,0.01653559083498498,5.667202656933286,2.4337942361852174,5.160347951827367,3.3987983455627337,2.0369354655513026,0.9747069328115571,0.16534136742871824,0.09040974137374161,3.812895037568292,2.0748627533281816,0.9454308313142938,0.18551580760076886,0.11135460972432906,0.7302531666540963,0.4716337461940661
213113,0.017103482670647586,0.0119353216426449,0.015657227845185927,5.346486744815076,2.394179012759118,4.835798865449099,3.6647644511914708,2.267636473552142,1.1407439107272266,0.23115875549646675,0.14063459909409495,4.09418863628947,2.3111302820562223,1.108365061376664,0.25298719108595324,0.16438843689339475,0.7622883029267924,0.4950948290808972
213114,0.016622467997356564,0.012143984455813283,0.015186205429671123,5.1958979269721715,2.454607530806181,4.660513177996732,3.98786050606452,2.502521982207091,1.2853903037656398,0.2757614921718414,0.17182260450125525,4.446639854937301,2.5508878852855794,1.2494669354288743,0.2994083993195334,0.19822904668183683,0.7996720781931551,0.5266818131520156
213115,0.01614907325999366,0.013246641814788594,0.01502866342820509,5.04813905427642,2.768459362749181,4.602419624111996,4.276879659877077,2.719293028710662,1.4229264621845512,0.3181449936184155,0.20057414140061885,4.760948494545557,2.7724066856871974,1.3835612268501012,0.34325436673310417,0.2294118058117238,0.8814251432318272,0.6015225878677535
213116,0.016945920292970606,0.011541451845424489,0.015340922796823987,5.296473213069661,2.282744763545335,4.719066420698811,3.590415461928412,2.2318470474215255,1.1303683886107032,0.2333168143169199,0.14304371242918038,4.008450027818961,2.2748020505687867,1.0985328927724234,0.25470967040088527,0.1664961116587471,0.7523310037003708,0.48372804280370796
213117,0.016955021123393043,0.011495629470974555,0.015061455747118431,5.299718734504716,2.2691638542468673,4.61377491999779,3.5234325628801537,2.189433014918485,1.1081973129928728,0.22808637069338494,0.13957478034093038,3.93386063296715,2.23149630919051,1.0768896086672708,0.24907281474363482,0.16258443641419865,0.763248232042504,0.49182370046086993
213118,0.016679358378931742,0.011434556828650523,0.014567245989529406,5.214241989158046,2.2518130404889267,4.430865585684749,3.6075086332188238,2.2603080195653007,1.1584338067698128,0.24736645173894498,0.1539481983694677,4.02398269314009,2.304168308957168,1.126049152814567,0.2687414763000285,0.17774803713093063,0.7849498001797605,0.5082106412264207
213119,0.01625791793681265,0.014011814181251622,0.014418575335495029,5.084028255025649,2.9868432162995475,4.3767750690796605,4.348564931752535,2.758296720830758,1.4394621154451548,0.3224989404312871,0.20453357156430035,4.844084348733588,2.812596953418785,1.3996842521082284,0.34795109528093543,0.23361424742571724,0.9717890883961289,0.6824301384369782
213120,0.016153150299151636,0.016905247865753193,0.01468176310965715,5.0496705471487395,3.8102295941758477,4.474562834921838,4.942926419138617,3.1463644441074243,1.6513012929341393,0.3774846660392005,0.24196374113343114,5.502194546162315,3.2080545807990446,1.6060582315000727,0.4064123514922536,0.27516995245563214,1.151445350227284,0.8515311405259113
213311,0.016893877926533383,0.006469672018854878,0.011529735675307469,5.279232844667308,0.8387467329447389,3.3019057733980177,2.799975184238603,1.7456761567286303,0.8894250901781964,0.1900255601720892,0.11938454495229146,3.124629776319131,1.779353433745935,0.8647565277518992,0.20668348080748888,0.13766893891446505,0.5611292575172022,0.25401897888853986
213312,0.016956156030455374,0.006228875967580898,0.01173855615742636,5.298802688525486,0.7707242623124468,3.380695139509275,2.961783643583223,1.8431864810917813,0.9365729173184465,0.19864950817651517,0.12444345835362765,3.3060583475886824,1.8787181477079147,0.9105396908267305,0.2162757457842244,0.14372838489517395,0.5306339113639814,0.22797804312645634
213313,0.016817208047600674,0.006503082331036311,0.011654662812216478,5.257186781572572,0.8489761220566198,3.349082207637084,2.874536867192287,1.7959262708446713,0.9177203287163949,0.19725743126004117,0.12409546353069811,3.2080696290361317,1.8309293270658877,0.8922610741613299,0.21427772926825844,0.14288520753216483,0.5579811647763628,0.25349515760486735
213314,0.016565582760668652,0.005940387030756195,0.011210382209971262,5.180470999151173,0.687098775666461,3.186387563102398,2.923015223519601,1.8385971310309526,0.9483280959483616,0.20744153710510954,0.1308638640250188,3.2603353503078574,1.874883702189519,0.9220685072381605,0.2246291506490135,0.15014186265970103,0.5299004904107925,0.21563565701263077
213315,0.020333145946538293,-1.6748321258050615e-05,0.012543509960927976,,-0.004442448165355139,3.682738435640817,5.345362635097738,3.022750555989284,1.3373837754740256,0.20166259678526738,0.11190215388485965,5.911500263893634,3.049413185426828,1.3049430834250244,0.2370471462019974,0.14307152266903,-0.0013352180777326513,-0.0012062893531514488
213316,,-1.7986631783974265e-05,0.014298953663209659,,-0.004498293115443559,4.344191405443772,7.997714642673001,4.379515497634819,1.8456131978026038,0.23711207307625853,0.11964168076413632,8.81202799179958,4.401865276736586,1.8032524866977915,0.2894585650549017,0.16340762666238157,-0.00125789845939936,-0.0010354730479432098
213317,0.017261404885787257,0.0032933719655557493,0.011263418739017173,5.378420286760729,0.01386858315819818,3.2059075400612214,3.1169459131951465,1.9228036889211475,0.9646179479436602,0.19809249487671401,0.12265091193162912,3.4741030891343843,1.9574247077311686,0.9381449587395353,0.21725848952890486,0.14302996723188205,0.2923954122514603,0.00432594608075732
213318,0.016920474128165313,0.005885198167902767,0.01159733378011973,5.287814880766028,0.6714928507222246,3.3295590610925925,2.9449677783344974,1.8337674782305002,0.9320923706396579,0.19670087913040482,0.12256347374159753,3.287245216106057,1.8692363656943105,0.9061552416154738,0.2142282685121353,0.14177823660950406,0.5074613078733006,0.2016762094923989
213319,0.016896758356404338,0.0066630384190753626,0.011453909009090433,5.282607499252424,0.8931092166614951,3.2758891853913368,2.9083604262677203,1.8109263375083442,0.919727411610652,0.1919009437349626,0.1184036378940644,3.2475654005629955,1.8462660531369677,0.8939560056776789,0.20914880340221206,0.13737528570420118,0.5817261525115329,0.27263108307944933
213320,0.01705757272382738,0.006372640419725141,0.011083773121893683,5.331810339788333,0.8116444867511982,3.1364184333593457,2.9735040572065397,1.8434342499426752,0.9305691393986291,0.1918189825955007,0.11805850528729542,3.3215208538788237,1.8790881483685618,0.9044276310508472,0.20950614715465288,0.13733163910609195,0.5749522612599601,0.2587806773861689
213511,0.016486496064550278,0.007365753754395838,0.01085399906930956,5.155173260288009,1.0923125014395556,3.0503912430438698,2.812046998583213,1.7721724946417827,0.916248789476031,0.20072875677379687,0.12636148532007552,3.1353192607364204,1.8070498586896406,0.890862394812896,0.21727547245877693,0.14499978965556715,0.6786211890530764,0.35808931196300525
213512,0.01657651820396036,0.007938900305397723,0.011073292033216595,5.183526326451641,1.2557718496453985,3.1325782634193082,2.982862181166804,1.8762381937589558,0.9680655532566991,0.2127499284694301,0.13474076546000793,3.3265678192763737,1.9130321592308752,0.9412489684809808,0.23030338578812312,0.1544163345712493,0.7169412927594951,0.4008748526125198
213513,0.01647207406528226,0.006362434795972472,0.011003993924990942,5.1509513112352785,0.8069075025508293,3.107734518586606,2.9610023142405932,1.8683964900392724,0.9686427778255315,0.21586415029625353,0.13754525163462605,3.300888989723532,1.9051345972165425,0.9419246467621565,0.23324596192525432,0.1571458321247859,0.5781932305072324,0.2596449271084487
213514,0.016344157261863175,0.0065310745585530905,0.011009619428090657,5.11207623579367,0.8559365337917493,3.1110755815163453,2.9840283922010093,1.8894322300569206,0.9842384743629331,0.22136480769938127,0.14128084559319318,3.3257308046116956,1.9268665322713379,0.9571245662340452,0.23879431252496358,0.16110417140780064,0.5932152878862719,0.27512559928697194
213515,0.016507469395398,0.008381160217786059,0.011065178543623658,5.162249924642651,1.3821017375721532,3.1308414484905183,2.970690892225956,1.8725492315865038,0.9692889607130617,0.2150990453324253,0.1368278603436056,3.3123376586562085,1.9094108043068705,0.9425256677123253,0.23254034831669443,0.15645830083491324,0.7574356061896287,0.4414473745511801
213516,0.01656489641952327,0.007850282987136456,0.011337328999535195,5.179934720960262,1.2304718703997306,3.232713756420305,2.974803700922897,1.8720945830603783,0.9667888275368477,0.21335918882675314,0.13548131821029438,3.317396291398381,1.9088221575812736,0.9400443957001288,0.23085464654426022,0.15510492241410828,0.692427906736966,0.38063124764942824
213517,0.0163638318533079,0.007671342993844401,0.011087317270586797,5.118708662257126,1.1807538084550733,3.1409885852332087,2.9775100218295467,1.8842463504548879,0.980739536195851,0.22014167797368173,0.14040660120918194,3.3191745555430896,1.9217369138062592,0.9537329076408334,0.23751784912535265,0.16015088642045971,0.6919025411309795,0.3759178922222686
213518,0.01645942126582467,0.007795922347567686,0.01132176192393828,5.1478152003510145,1.2149386520324812,3.22744257580326,2.963535356586189,1.870233700762259,0.9695322007107794,0.21541705070786693,0.13688946004670743,3.304298675356411,1.9072360183923975,0.9427706392838541,0.2327808428960048,0.15649590650890532,0.6885785445712562,0.3764400523005748
213519,0.01685312553085574,0.007344656387051651,0.01125756404150572,5.269291111488892,1.0869697367061568,3.2016336975840196,3.0134098399360165,1.8813492647332735,0.9607117759997235,0.20697821535889127,0.13063076140622776,3.3636763305677992,1.9180047313605006,0.9340140298552406,0.22478745809354533,0.15027162823847437,0.6524196851088301,0.33950471521036074
213520,0.016448894443931016,0.007608379745534941,0.010958573553030692,5.1458633317913085,1.1614596583805694,3.0916809975422628,2.936236785412182,1.8531907458615113,0.9606291900688442,0.21288075354101643,0.13495865069640964,3.2743570994538023,1.8899466180048397,0.933998167162139,0.23003897364315126,0.1543748232708448,0.6942855937149571,0.37567254167033204
213821,0.015409034660166486,0.01021986368352797,0.013922058857436763,4.816747362873423,1.9090838849028475,4.199380181889038,3.3497563782028847,2.174587043294684,1.1723694828830504,0.28124765316449396,0.18139236841129983,3.7193642097067396,2.2179476660565554,1.1406170218413938,0.30033962305641976,0.20440828625679697,0.7340770347389253,0.4546108716558429
213822,0.015588226906394123,0.010370989107905614,0.014779268486520935,4.87334563149502,1.9491636045771426,4.516566867562493,3.5627130763989645,2.3003895793028435,1.230183258185315,0.2883592595362845,0.1841299843156857,3.9587260871365797,2.346086832102206,1.1965707098003633,0.3088331533426789,0.20852576415488455,0.701725468846054,0.4315586731541229
213823,0.01551605196831161,0.01010679403335539,0.014866744514686869,4.851932103319213,1.873631341694178,4.54909743989751,3.5877510597918176,2.320406647737641,1.2433850756682776,0.29162527937961985,0.18576599978199299,3.9864797880967235,2.3667790173375454,1.2093393192321984,0.31212588171179245,0.21035034198116648,0.6798256352203322,0.4118688083622123
213824,0.015524146514446524,0.010950535818874289,0.014931996233785272,4.854035228666801,2.114679190913806,4.572449849745329,3.565425359095659,2.3057857525985654,1.2355974343599934,0.29031595416639366,0.18523642436537538,3.9614907797465806,2.351816837420222,1.2018247357014042,0.31071263411001915,0.20966802939654558,0.7333604728681559,0.462482752223425
213825,0.015483905752357623,0.01070435242587502,0.01474708408412166,4.8423755092319825,2.0428277947531672,4.5031748913165695,3.5988573207641514,2.3286287889028627,1.2480120090595692,0.2913091859862155,0.18466187947078075,3.9991061862616855,2.3753873159568597,1.2137808721356984,0.3118294863962758,0.20933774735965088,0.7258623036808007,0.45364167372054176
213826,0.015715291489763143,0.009212255058271172,0.014232658907466075,4.915203779402077,1.6199860054560673,4.3142609856904075,3.4859433538625613,2.239795659187082,1.1877167998416913,0.2685736519486219,0.16775074422173433,3.877186917601616,2.2845176392298168,1.1547701354013213,0.2886645472188563,0.19154764848335964,0.6472617040965316,0.37549559723652703
213827,0.015593548035866696,0.010485988098551068,0.014470580317073689,4.877957445601474,1.9824869102592309,4.402086946564855,3.5415133775555123,2.282617484179873,1.2155042228545598,0.27668916897825035,0.17283136906925659,3.9379971056619247,2.328470853077869,1.1817912635665946,0.2969586797686451,0.1970637740100433,0.7246418504846526,0.45035160239309996
213828,0.015626874917217978,0.009899828656481337,0.015149577669073187,4.887191008623957,1.813296291082047,4.653953121938816,3.6014885336697398,2.319312838932647,1.2336590518651458,0.28035854398054444,0.17514272193023936,4.004389877413715,2.3657009690612085,1.1995026823062405,0.3010612702952026,0.1998010465431793,0.6534722533349,0.38962495830354127
213829,0.015664854632049384,0.010018209902466333,0.014972725758511128,4.900200148626247,1.8489229059436465,4.588261058621918,3.569709771024749,2.2953936956751084,1.2177441647357188,0.2735327749875406,0.1695954408611722,3.970477936089726,2.341416083214861,1.1838282796648336,0.2940476352496225,0.1940018249660539,0.6690972681959102,0.40296811413319394
213830,0.01607942696932766,0.010389973227483053,0.014802119914333568,5.028671108868282,1.9551588859430002,4.5248096231169095,3.511491532399461,2.2317500395793766,1.16418718420608,0.2507660811164705,0.15308527692465362,3.9104753000799484,2.2757363273093194,1.1313994179556985,0.2713245754153456,0.1768682278436284,0.7019246761689837,0.43209749111967977
214011,0.015170899020692226,0.0056446476089225695,0.011968864373070385,4.745498424592355,0.6027667421238285,3.473009787252815,2.9905388435597318,1.9523270626854807,1.059931742621956,0.25550320435034046,0.163859229852371,3.3208752227327656,1.9924518743916118,1.031286160736057,0.27218940286327475,0.18439284934220534,0.47161095931731595,0.1735574556501964
214012,0.015251362731426006,0.00714988951205249,0.012049047271817008,4.7729290109117635,1.0312295406833136,3.503019413882546,3.0664257939323383,1.9963772739558532,1.079053834890615,0.25597942866543666,0.16273342185749104,3.407680866479418,2.0377178585410562,1.0496674325686655,0.2730835350952619,0.1837123404620921,0.5933987435484831,0.2943830504040393
214013,0.015120062994526335,0.007132832371609696,0.012238461296917177,4.733017328048322,1.0259156260921767,3.5732272593948746,3.074249875918657,2.0082555684782615,1.09044230446224,0.26067291323014985,0.1658080690781311,3.4157342414170824,2.050218940042043,1.060774204662717,0.27763031039973846,0.18684631602748444,0.5828210098116198,0.28711177644657154
214014,0.01519647794144911,0.00794238306581819,0.011966455336753565,4.758784191197346,1.2574946318387,3.4726976103144245,3.089670976496757,2.0118208386398955,1.0861355109990096,0.25292775193952627,0.15817344938410652,3.435316981387222,2.0540673991395053,1.056229611608933,0.27000507617471603,0.17929082200325483,0.6637206125212444,0.3621088770020618
214015,0.015294980176479319,0.007938934207040813,0.011896384922933751,4.791069917366026,1.255416649565224,3.446015634001793,3.1109430113205345,2.018371965065077,1.0830865875779423,0.24600105060169675,0.15145451745861752,3.4612364071982493,2.06080770298937,1.052922388658527,0.26326430185648236,0.17268862688570719,0.6673400582168624,0.3643096209947638
214016,0.015351438530088374,0.007129368363095138,0.012045024916225923,4.809163279320388,1.0253403248209032,3.501047662494123,3.1558133454750705,2.0430437198435794,1.0922389144890658,0.2440245731946172,0.1485960823555692,3.5122647247448384,2.0859555289784817,1.0616108198623309,0.2615980573775242,0.1701370821065007,0.5918932017725529,0.2928667140996469
214017,0.01562350127206168,0.007018646090990409,0.011794332794688231,4.894475593087426,0.9938050595984285,3.407768631050781,3.124259319500655,2.0065803093691548,1.060105237386717,0.22885502635285712,0.13708834365585498,3.480404007302734,2.048317211556276,1.0300168025559624,0.24651533652355173,0.1583271435977183,0.5950863192660945,0.29162926454076493
214018,0.015652068231773987,0.007464092204390984,0.012051820617959948,4.904072090235477,1.122576024974058,3.503453598464787,3.122917835405735,2.003560234181825,1.0565554268460895,0.22620275732389483,0.13471736504465137,3.4797885629086984,2.0453207131669053,1.0264691844045537,0.24385845533465134,0.1559249917835211,0.6193331647558538,0.3204198352922301
214019,0.015481892527278062,0.00806327204351666,0.012034315602735325,4.851749221918278,1.2915944362916894,3.4966945424147,3.108106134201894,2.0025691091687476,1.0619973155876195,0.22918419529982392,0.1363343439306245,3.4621638395463967,2.044721433820269,1.0317941258877408,0.24657732949368288,0.15750316965430483,0.6700233157990246,0.3693758264054022
